dataID	context	indices_target_token	indices_target_sentence	lemma
2532889X_1984-01-05_01_103.tcf.xml-24-11	Allein 50 Prozent der gesamten Butterproduktion der MVR wird durch Yaks abgedeckt.	72:81	0:82	abdecken
26120215_1948_10_07_01_023.tcf.xml-7-19	"brücke"" aufzunehmen, und erklärt, daß die Kosten der „Luftbrücke"" mit diesen illegalen Steuern teilweise abgedeckt werden sollen."	105:114	0:129	abdecken
26120215_1959_04_01_01_224.tcf.xml-5-11	„In erster Linie müssen wir in Neukölln die lange Sektorengrenze abdecken.	65:73	0:74	abdecken
26120215_1960_06_26_01_343.tcf.xml-20-8	die Obstbäume gespritzt werden, ist der Kasten abzudecken damit keine Spritzbrühe in das Innere hineintropfen kann.	47:57	0:115	abdecken
26120215_1960_07_17_01_533.tcf.xml-19-26	Dann erläuterte er binnen einer einzigen Stunde, daß der Betriebskonsum es hin und wieder verabsäumt habe, die am Seiteneingang des Ladens stehenden Heringsfässer sorgsam abzudecken.	171:181	0:182	abdecken
26120215_1963_10_03_01_130.tcf.xml-21-10	Ein Teil dieses Defizits mußte und muß nämlich in Gold abgedeckt werden.	55:64	0:72	abdecken
26120215_1966_05_07_01_285.tcf.xml-15-13	So wurde in der Metzer Straße 5 (Prenzlauer Berg) ein Notdach abgedeckt, das auf die Straße zu stürzen drohte.	62:71	0:110	abdecken
26120215_1967_06_17_01_056.tcf.xml-9-32	Die auf Grund der Einführung des Mindesturlaubs von 15 Tagen und der Verkürzung der wöchentlichen Arbeitszeit ausfallenden Stunden sind unverzüglich durch zusätzliche Festlegungen in den TOM-Plänen (Technisch-organisatorische Maßnahmen) termingemäß hundertprozentig abzudecken.	266:276	0:277	abdecken
26120215_1971_04_18_01_468.tcf.xml-8-12	Um die Jungpflanzen vor Frösten zu schützen, sind sie mit Frostschutzhauben abzudecken.	76:86	0:87	abdecken
26120215_1978_03_18_01_155.tcf.xml-9-13	Diese Investition ist auch notwendig, um den beträchtlich gestiegenen Bedarf an Eisenerz abzudecken, der durch die Erweiterung der Kapazität der Hüttenwerke in Katowice entstanden ist.	89:99	0:184	abdecken
26120215_1979_05_26_01_341.tcf.xml-15-24	Setzt man in den Kasten noch zwei zwergförmige Nadellgehölze, kann man interessante Vegetationsbilder erzielen, im Winter sollte eine solche Bepflanzung mit Nadelgehölzreisig abgedeckt werden.	175:184	0:192	abdecken
26120215_1984_06_19_01_036.tcf.xml-17-20	Die restlichen 15 Prozent wollen wir durch die Übernahme von Kooperationsleistungen für andere Berliner Betriebe im Rahmen der territorialen Rationalisierung abdecken.	158:166	0:167	abdecken
26120215_1985_06_08_01_028.tcf.xml-6-31	Zu Recht konzentriert Ihr Eure Kräfte darauf, die Bedürfnisse des Berufs-, Schüler-und Reiseverkehrs immer besser zu befriedigen und die Transportanforderungen der Volkswirtschaft in zunehmendem Maße zeit-und qualitätsgerecht abzudecken.	226:236	0:237	abdecken
26120215_1988_07_06_01_125.tcf.xml-3-19	In verschiedenen Kreisen des Bezirkes Karl-Marx-Stadt wurden bei einem von heftigen Sturmböen begleiteten Gewitter Bäume entwurzelt und Häuserdächer abgedeckt.	149:158	0:159	abdecken
26120215_1990_05_03_01_342.tcf.xml-390-28	Soweit in der (Renten-, Kranken-, Unfall-und) Arbeitslosenversicherung der Deutschen Demokratischen Republik in einer Übergangszeit die Beitragseinnahmen die Ausgaben für die Leistungen nicht voll abdecken, leistet die Bundesrepublik Deutschland an die Deutsche Demokratische Republik eine vorübergehende Anschubfinanzierung im Rahmen der nach Kapitel V Artikel 3 zugesagten Haushaltshilfe.	197:205	0:390	abdecken
beck_eisen03_1897-10544-29	Die Herdgrube wurde vielmehr aus feuchter Stübbe, ähnlich wie ein Garherd, geschlagen und die Seitenwände nur zum Schutz gegen das Einwerfen der Beschickung oben mit eisernen Platten abgedeckt.	183:192	0:193	abdecken
dickens_weihnachtsabend_1844-903-11	Endlich waren sie mit dem Essen fertig, der Tisch war abgedeckt, der Heerd gekehrt und das Feuer aufgeschürt.	54:63	0:109	abdecken
goethe_leben01_1811-2459-6	In einem Nu war die Hütte abgedeckt, und einzelne Menschen hingen an Sparren und Balken, um auch diese aus den Fugen zu reißen; ja manche schwebten noch oben herum, als schon unten die Pfosten abgesägt waren, das Gerippe hin-und wiederschwankte und jähen Einsturz drohte.	26:35	0:271	abdecken
grimm_maerchen02_1837-2514-36	Woner de so ordele gredt het, so dänke d’ Törhüeter de chönn nid lüge, und lönde ine, und se händ au rächt gha, denn wo der Hans si Chratte vor em Chönig abdeckt, so sind goldgäle Öpfel füre cho.	154:161	0:195	abdecken
grimm_maerchen02_1843-2690-36	Woner de so ordele gredt het, so dänke d’ Thörhüeter de chönn nid lüge, und lönde ine, und se händ au rächt gha, denn wo der Hans si Chratte vor em Chönig abdeckt, so sind goldgäle Öpfel füre cho.	155:162	0:196	abdecken
grimm_maerchen02_1850-3047-35	Woner de so ordele gredt het, so dänke d’ Thörhüeter de chönn nid lüge und lönde ine, und se händ au rächt gha, denn wo der Hans si Chratte vor em Chönig abdeckt, so sind goldgäle Öpfel füre cho.	154:161	0:195	abdecken
grimm_maerchen02_1857-3091-35	Woner de so ordele gredt het, so dänke d’ Thörhüeter de chönn nid lüge und lönde ine, und se händ au rächt gha, denn wo der Hans si Chratte vor em Chönig abdeckt, so sind goldgäle Öpfel füre cho.	154:161	0:195	abdecken
hauptmann_henschel_1899-268-9	’s Kerchdach unda eim Niederdurfe hot ’s glee halb abgedeckt, sprecha de Leute.	51:60	0:79	abdecken
immermann_muenchhausen04_1839-342-16	denn es liegt wohl versteckt, tief versteckt, und das Dach wird er darnach nicht abdecken lassen — nun will ich auch mein Recht erleiden, wie Recht ist, sagte er hinter seiner Wallhecke.	81:89	0:186	abdecken
ledebur_eisenhuettenkunde_1884-14941-36	Die Blöcke kann man, wie es bei den beiden in Fig. 292 linksseitig gezeichneten Blöcken geschehen ist, mit einem aus feuerfestem Materiale hergestellten Deckel, welcher eben noch willig in die Grube hineinpasst, abdecken, um den Kopf wärmer zu halten; unbedingt nothwendig ist jedoch dieses Verfahren nicht.	212:220	0:307	abdecken
ledebur_eisenhuettenkunde_1884-5694-22	Hier sind sechs Oeffnungen o o für ebenso viele Windformen angebracht; p ist eine siebente Oeffnung, welche durch den Tümpel abgedeckt und vorn durch den Wallstein geschlossen wird (offene Brust).	125:134	0:196	abdecken
ledebur_eisenhuettenkunde_1884-5861-14	Sämmtliche Kanäle, soweit der Bodenstein sich erstreckt, wurden nun durch eiserne Platten abgedeckt, auf diese kam gewöhnlich eine Sandschicht (o in Fig. 91), welche äusserlich durch Mauerwerk begrenzt wurde, und auf die Sandschicht wurde nun erst der Bodenstein gelegt.	90:99	0:270	abdecken
ledebur_eisenhuettenkunde_1884-5998-32	Für das Einsetzen der Schlackenform wird im Mauerwerk des Gestelles zunächst eine entsprechend grosse (gewöhnlich 70 cm hohe, 50 cm breite) Oeffnung ausgespart und oben mit Eisenplatten C C abgedeckt.	190:199	0:200	abdecken
ledebur_eisenhuettenkunde_1884-6299-15	Man hatte nur nöthig, sie mit eisernen Platten als Schutz gegen Nässe und Beschädigungen abzudecken und rings herum mit einer etwa 3 m hohen Wand einzufassen, um den Gichtarbeitern einen Schutz gegen Sturm zu gewähren.	89:99	0:218	abdecken
ledebur_eisenhuettenkunde_1884-6302-29	Die benachbarten Consolen werden durch aufgeschraubte Schmiedeeisenträger verbunden, zwischen welchen nach Erforderniss wieder kürzere Querstücke eingeschaltet werden können; schliesslich wird das ganze Trägernetz mit aufgeschraubten gerippten Eisenblechen abgedeckt.	257:266	0:267	abdecken
menzel_maurer_1847-4284-5	Sollen sie aber mit Dachsteinen abgedeckt werden, so betrachtet man sie als besondere kleine Dächer, und es ist dann alles dabei zu beobachten, was wir bisher bei der Eindeckung großer Dachflächen gesagt haben.	32:41	0:210	abdecken
munzinger_japaner_1898-448-4	„Wozu erst Häuser abdecken und sich Flügel wachsen lassen, wo man doch einfach per pedes durch die Hausthür kann?	18:26	0:113	abdecken
nn_maehrisches71_1886-490-16	Die Demolirung des „gelben Hauses“ am Stadterweiterungsplatze schreitet vorwärts und wurde bereits der Dachstuhl abgedeckt.	113:122	0:123	abdecken
nn_nrhz296_1849-189-4	Die vier Löwen sind abgedeckt, und man hat Vitriol auf das Militär hinabgegossen.	20:29	0:81	abdecken
polenz_buettnerbauer_1895-6066-22	Die Häuser eng bei einander, den Nachbarn gleichend, wie ein Ei dem anderen, weißgetüncht, kahl, mit Ziegeln abgedeckt.	109:118	0:119	abdecken
wanderley_bauconstructionslehre01_1877-1526-77	Bei hölzernen Planken (Umwährungen) sind Bretterwände nach Fig. 222 sehr üblich; für bessere Anlagen verdienen aber die Anordnungen nach Fig. 222 A—B und 224 A—B den Vorzug, wobei gehobelte und gespundete Pfähle in Entfernungen von 1,25m von einander gestellt (sie stehen entweder auf Schwellen oder sie stecken im Erdboden, in welchem Falle das untere Ende verkohlt und getheert wird, damit das Holzwerk nicht verdirbt) und oberhalb mit einem Helme abgedeckt werden.	450:459	0:467	abdecken
wanderley_bauconstructionslehre01_1877-2488-7	Das Dach wurde mit Zinkblech Nr. 12 abgedeckt, dagegen die Rinnen aus sogenanntem Schüsselblech hergestellt.	36:45	0:108	abdecken
wanderley_bauconstructionslehre01_1877-3217-23	Auch die Oberfläche des Gesimses besteht aus Brettern, die zum Schutze gegen die Nässe u. s. w. mit Zinkblech (g) abgedeckt wird.	114:123	0:129	abdecken
wanderley_bauconstructionslehre02_1878-1492-27	Der Absatz über dem Unterbaugesims wird entweder als Wasserschlag schräg ablaufend in Cement und Dachziegeln oder mit einer Rollschicht in Cementmörtel, oder mit Sandstein-resp. Schieferplatten abgedeckt.	194:203	0:204	abdecken
wanderley_bauconstructionslehre02_1878-4862-11	Die Oberflächen solcher Mörtelgesimse werden außerdem noch mit Zinkblech Nr. 12 abgedeckt, damit die Feuchtigkeit nicht in das Mauerwerk dringe.	80:89	0:144	abdecken
